Option,Criterion,Vote,Participant Id,Decision,Incentive,Cohor,Decision Date
Grant 6744: Arbitrum,Non-excludable,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6744: Arbitrum,Non-rivalrous,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6744: Arbitrum,Team Track record,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6744: Arbitrum,Already Funded,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6744: Arbitrum,Ethereum Connection,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6744: Arbitrum,Fundraising / Advertising,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6744: Arbitrum,Open Source,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6744: Arbitrum,Quid Pro Quo,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6744: Arbitrum,Fraudulent impersonation,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6744: Arbitrum,Harmful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6744: Arbitrum,Hateful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Fraudulent impersonation,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Harmful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Hateful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Important Problem,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Non-excludable,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Non-rivalrous,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Team Track record,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Already Funded,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Ethereum Connection,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Fundraising / Advertising,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Open Source,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6745: MadGum,Quid Pro Quo,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Already Funded,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Ethereum Connection,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Fundraising / Advertising,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Open Source,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Quid Pro Quo,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Important Problem,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Non-excludable,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Non-rivalrous,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Team Track record,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Fraudulent impersonation,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Harmful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6768: iris,Hateful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Already Funded,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Ethereum Connection,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Fundraising / Advertising,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Open Source,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Quid Pro Quo,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Important Problem,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Non-excludable,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Non-rivalrous,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Team Track record,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Fraudulent impersonation,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Harmful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6789: Scale EverGreenCoin for a Global Stage,Hateful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Important Problem,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Non-excludable,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Non-rivalrous,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Team Track record,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Already Funded,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Ethereum Connection,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Fundraising / Advertising,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Open Source,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Quid Pro Quo,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Fraudulent impersonation,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Harmful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6802: ConvellVS: NFT buyers rewarded by their on-chain behavior,Hateful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Fraudulent impersonation,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Harmful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Hateful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Important Problem,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Non-excludable,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Non-rivalrous,Very Weak,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Team Track record,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Already Funded,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Ethereum Connection,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Fundraising / Advertising,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Open Source,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6839: DoubeWeb3 solution,Quid Pro Quo,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Important Problem,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Non-excludable,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Non-rivalrous,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Team Track record,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Already Funded,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Ethereum Connection,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Fundraising / Advertising,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Open Source,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Quid Pro Quo,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Fraudulent impersonation,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Harmful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6838: Stepverse.near,Hateful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Important Problem,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Non-excludable,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Non-rivalrous,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Team Track record,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Already Funded,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Ethereum Connection,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Fundraising / Advertising,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Open Source,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Quid Pro Quo,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Fraudulent impersonation,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Harmful content,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6828: microVenture to jumpStart your startup,Hateful content,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Already Funded,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Ethereum Connection,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Fundraising / Advertising,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Open Source,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Quid Pro Quo,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Important Problem,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Non-excludable,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Non-rivalrous,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Team Track record,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Fraudulent impersonation,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Harmful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6829: BodhiDB: Process Mining and Dependency Database For Systemic Risk Management,Hateful content,Slightly Oppose,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6827: Metaversity,Already Funded,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6827: Metaversity,Ethereum Connection,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6827: Metaversity,Fundraising / Advertising,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6827: Metaversity,Open Source,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6827: Metaversity,Quid Pro Quo,Slightly Support,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6827: Metaversity,Important Problem,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Important Problem,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Non-excludable,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Non-rivalrous,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Team Track record,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Already Funded,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Ethereum Connection,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Fundraising / Advertising,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Open Source,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Quid Pro Quo,Very Strong,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Fraudulent impersonation,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Harmful content,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5995: Quest3,Hateful content,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Already Funded,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Ethereum Connection,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Fundraising / Advertising,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Open Source,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Quid Pro Quo,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Fraudulent impersonation,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Harmful content,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Hateful content,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Important Problem,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Non-excludable,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Non-rivalrous,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6729: Graphic Designing for NFT's,Team Track record,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Important Problem,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Non-excludable,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Non-rivalrous,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Team Track record,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Already Funded,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Ethereum Connection,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Fundraising / Advertising,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Open Source,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Quid Pro Quo,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Fraudulent impersonation,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Harmful content,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6730: Littlemami Protocol,Hateful content,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Fraudulent impersonation,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Harmful content,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Hateful content,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Important Problem,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Non-excludable,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Non-rivalrous,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Team Track record,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Already Funded,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Ethereum Connection,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Fundraising / Advertising,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Quid Pro Quo,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 6733: Best essay writing service 2015: A Reason for Selection,Open Source,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5216: B  A N _,Important Problem,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
Grant 5216: B  A N _,Non-excludable,Acceptable,e5554142-8dfe-4da4-81a2-b5bc048c1598,gc-qcjqbbevljb,2,4,2/9/2022
